Query_ID,q-value_ribo,q-value_yeast
vleng_l3_f_183,0.493304,0.0141998
vleng_l3_f_184,1.0,1.0
vleng_l3_f_185,1.0,0.00165941
vleng_l3_f_186,0.563741,1.0
vleng_l3_f_187,1.0,0.45587
vleng_l3_f_188,0.0675155,0.00167738
vleng_l3_f_189,1.0,0.498178
vleng_l3_f_190,1.0,0.855983
vleng_l3_f_191,1.0,1.0
vleng_l3_f_192,0.135811,1.0
vleng_l3_f_193,0.681557,0.0131108
vleng_l3_f_194,0.633519,0.705718
vleng_l3_f_195,0.435725,1.0
vleng_l3_f_196,0.000164596,0.0266034
vleng_l3_f_197,0.0502305,0.0511969
vleng_l3_f_198,0.0549963,0.015522
vleng_l3_f_199,0.718588,0.0590319
vleng_l3_f_200,1.0,0.825318
vleng_l3_f_201,1.0,1.0
vleng_l3_f_202,0.107941,0.0841926
vleng_l3_f_203,0.993928,0.0148822
vleng_l3_f_204,1.0,0.0291899
vleng_l3_f_205,0.981896,0.254827
vleng_l3_f_206,1.0,0.158593
vleng_l3_f_207,1.0,0.000167956
vleng_l3_f_208,0.799028,0.178647
vleng_l3_f_209,0.442103,1.0
vleng_l3_f_210,1.0,1.0
vleng_l3_f_211,1.0,0.462209
vleng_l3_f_212,0.646729,0.255151
vleng_l3_f_213,1.0,0.0332673
vleng_l3_f_214,0.352426,0.456503
vleng_l3_f_215,0.289261,0.645533
vleng_l3_f_216,0.922453,0.26378
vleng_l3_f_217,0.334765,0.164605
vleng_l3_f_218,1.0,0.425056
vleng_l3_f_219,1.0,0.000556079
vleng_l3_f_220,0.127737,1.0
vleng_l3_f_221,0.12378,0.0114717
vleng_l3_f_222,1.0,0.205735
vleng_l3_f_223,0.757839,0.00313072
vleng_l3_f_224,0.345936,1.0
vleng_l3_f_225,0.730782,1.0
vleng_l3_f_226,1.0,0.318607
vleng_l3_f_227,0.0440578,0.841944
vleng_l3_f_228,1.0,0.727308
vleng_l3_f_229,0.00913746,0.00155729
vleng_l3_f_230,0.288505,0.0916273
vleng_l3_f_231,0.141635,0.211941
vleng_l3_f_232,0.434528,0.394435
vleng_l3_f_233,0.686064,0.160732
vleng_l3_f_234,1.0,0.156014
vleng_l3_f_235,0.296821,0.00125463
vleng_l3_f_236,0.999997,0.00107033
vleng_l3_f_237,0.00564595,0.209332
vleng_l3_f_238,0.815776,0.0788988
vleng_l3_f_239,0.515305,0.0478515
vleng_l3_f_240,1.0,0.00766669
vleng_l3_f_241,0.11343,0.121872
vleng_l3_f_242,0.253664,0.0875414
vleng_l3_f_243,0.218839,1.0
vleng_l3_f_244,0.122303,0.233281
vleng_l3_f_245,1.0,0.00967649
vleng_l3_f_246,1.0,0.483361
vleng_l3_f_247,0.051792,0.119414
vleng_l3_f_248,1.0,0.527731
vleng_l3_f_249,0.595591,0.166609
vleng_l3_f_250,1.0,0.163415
vleng_l3_f_251,0.559783,0.632998
vleng_l3_f_252,0.000929706,0.263079
vleng_l3_f_253,1.0,0.268955
vleng_l3_f_254,1.0,0.27965
vleng_l3_f_255,1.0,0.401702
