Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA,recon_acc
7.031887402839999,7.4601607,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,99
7.11233370012,7.403688,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100
6.366917911290001,6.344588,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,99
6.83175821224,7.222684,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,99
5.7789758214199995,6.1129737,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,98
7.63800283479,7.003988,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,100
8.10712413127,8.018774,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100
5.87258203469,5.4484596,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,99
6.9579778974,7.350068,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,98
5.496996951869999,5.291409,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,98
7.742032390710001,7.581893,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,93
5.4560404914100005,5.2440133,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99
6.843985709299999,7.8402157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,85
6.8145178493,7.366892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100
7.427283661839999,7.1059012,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99
3.23354793569,3.3233433,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99
7.191294573310001,6.6662817,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100
5.57393814826,5.124556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101
7.47375643601,7.87537,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99
4.91429624326,4.609892,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,101
6.834507147359999,7.6184697,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,96
4.95415963575,4.7051578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,89
4.7898562159699996,5.090631,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,100
6.83538528582,6.7161217,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
7.30225827737,7.3378425,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,99
7.6451223488199975,7.5927014,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,93
6.15347485449,6.1612706,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,92
8.14627772462,7.9908085,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,98
2.85449856408,4.6719966,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,101
3.26200072114,3.1268854,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,101
4.778891889,5.3678107,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,101
6.435590594959999,5.9300327,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99
8.419782396839999,7.8016896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,99
6.56450664756,6.0902405,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100
4.84666486161,5.0597577,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,99
7.905178772210001,7.976741,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,98
7.3884452461,7.9830384,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,98
8.25777341739,7.6116524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,97
3.1557903327099996,4.0887227,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,97
3.97667066417,3.9988484,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99
8.11477972332,7.9800057,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,100
8.002885412989999,7.5817304,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,99
6.72774986143,7.4170423,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,99
8.307236405589999,7.807586,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100
8.14999859756,7.418505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
7.1464212600699994,7.403972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,101
4.77255068395,5.1692314,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96
7.367370363139999,5.719209,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,99
6.844496428899999,7.033297,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99
6.8407898751600005,6.563411,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99
5.91939923462,5.486109,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,100
5.10475244322,4.573557,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,101
8.0285357338,7.85191,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,98
4.76697942233,4.2621045,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,95
5.56330867184,4.989088,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99
7.7707677305299985,8.083147,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
7.6110353794700005,7.4458427,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,99
3.1656248748,3.6445093,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,97
5.65928921404,5.310457,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,100
3.8559717791100003,4.5680304,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,101
8.207056309119999,8.008053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,101
7.718485576760001,6.9599237,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
4.109067725219997,4.607262,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,101
7.0199685254999995,5.6841464,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.7281407708800005,7.528285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100
8.274010564380001,7.717566,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100
6.847239577819999,7.7021594,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,99
7.608085571739999,7.7661095,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,97
7.594515781980001,6.394274,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,101
4.79384107298,4.8962226,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100
3.77127949557,3.4336295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99
7.265708134339999,8.248156,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,100
5.33859715124,5.559069,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,99
6.94439625843,7.6249237,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,101
7.46592563098,7.5822744,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,99
6.970964120710001,6.9448147,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,100
7.74629215724,8.306905,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,101
7.9871990338300005,8.122811,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100
5.67748230735,5.276863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99
4.58142408436,7.8289514,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100
7.77006196,7.156462,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,100
5.03999351221,5.1447954,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,100
7.38115164753,7.4353585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,98
6.94006709092,6.556634,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100
7.988241519710001,7.848295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101
7.654905523180001,7.8458834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,101
7.894190748430001,7.4826975,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,98
8.01322032653,8.106421,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100
4.066130244719998,3.5720158,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,99
7.151667099169999,6.6546965,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,100
7.57062173197,7.392485,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100
4.48419634931,4.743109,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,98
6.54315206526,6.001141,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,100
8.109425017869999,7.832495,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99
7.927772106939999,7.8757567,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100
6.95584482073,6.3864503,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,87
7.6658330046800005,8.044003,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99
8.220692176810001,7.840283,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,98
8.18655735784,8.734976,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,97
3.18289138211,4.4261136,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100
5.9905877707599995,7.330367,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,97
8.42492960871,8.055259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
5.16996334727,6.2592406,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,97
8.25725809335,7.595436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79
6.72669567798,7.043971,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100
3.4544834748900004,3.6938877,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,99
7.64960018745,7.6470585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99
6.8490718102,7.01472,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,96
4.480900489150001,4.861246,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,98
4.58284578558,4.8173046,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,92
8.16664157355,7.8374376,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,101
8.1258947833,7.3683095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,101
7.27633372553,7.5364594,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,98
7.673067619989999,7.6410966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,95
8.191898489360003,7.542291,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100
7.470879725800001,7.03052,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,99
5.6724879286,6.402277,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100
6.66548581136,7.1691666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100
4.2950317526,4.8726006,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,99
8.64792873597,7.384288,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100
7.5992064079,7.599723,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100
2.7568402312700004,3.358252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
7.83710716796,7.222493,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,99
4.6989321546800005,4.7218513,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,98
8.23568807585,8.689595,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,99
7.20421970403,6.951347,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100
7.48790789628,8.232995,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,97
7.6165262392,7.7157044,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,94
5.518479640700001,5.5029182,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,98
3.6512058447199993,3.8879194,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,99
8.40361880462,8.235497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
7.856219760510001,7.542916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93
6.62822862253,5.586918,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,99
5.431251260469999,5.3643036,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100
4.655646035759999,5.1406684,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.67036378635,7.3983293,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,99
7.235683454169999,7.4055543,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101
6.915471319430001,6.850971,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,98
7.063111472939999,7.0008187,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,101
8.2353131592,7.6309676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100
7.37515991785,7.3757977,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100
2.86781611348,2.8399615,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,99
7.95433431373,7.6810637,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,98
8.00469317065,7.8486023,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,98
5.12962760782,4.97323,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,99
4.291836444049999,3.8704953,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98
7.323098916539999,7.7074823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100
4.5567906769699995,5.3829465,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,101
7.9590195583600005,7.0226483,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,99
7.250967397689999,7.2050304,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,98
4.56124730336,5.2856784,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99
7.52442043038,7.579016,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,101
7.886535271819999,7.570698,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100
5.80157704189,5.93798,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,99
7.583618263180001,7.6114755,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,99
8.02573355965,7.708864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99
6.80213562257,7.20602,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.437700171910001,6.595214,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
4.50614992796,4.41237,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,100
7.98613988976,8.027742,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99
5.5459453979900015,5.7755556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101
7.559089696910001,7.063787,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.7204666478899995,7.29307,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,98
7.4516835989100025,6.9875717,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,100
7.16576129726,8.675683,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,99
7.873259485449999,7.0880046,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,101
7.8923296363899995,7.6248507,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,95
6.21240593596,7.2768383,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,100
7.74985800507,7.748964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
7.938356488049999,7.134444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,98
4.039504162130001,5.3071876,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,99
6.96400573013,7.0886874,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,99
3.01668702075,3.161127,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,97
5.7850184896800005,5.1398344,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100
6.7375174520800005,6.003603,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,95
6.938179226960001,7.124468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100
7.749861421239999,7.6483827,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100
7.676600951239999,6.395888,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,101
6.57093849664,6.5611467,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,98
4.43907014975,4.7222366,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
8.13066102377,7.6088967,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100
8.1141301755,7.820164,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,98
2.7327395801999996,3.9612317,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,99
8.054301241689997,7.7880044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100
7.04618685255,7.1648183,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,99
3.05231981495,4.3867283,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100
7.73379832763,7.584139,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,100
7.95994454515,7.6443405,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100
3.35986217611,3.5457568,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99
3.7203332696300007,3.5849986,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100
7.58307373132,7.450104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.667186301469999,7.956368,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,99
6.308516214369999,7.814882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98
8.11002026743,7.330194,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,98
2.65034925083,4.7368717,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,100
5.36290217314,4.4820046,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,99
0.887493036387,2.7896981,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,97
7.69450258879,7.0542064,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,97
7.75406384139,7.3915095,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,101
4.2431158364599995,4.7324386,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,98
6.856134436819999,6.8309097,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,101
6.521690470399999,6.147027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
