Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA
-0.9836250362708592,-0.887167,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.2589886855885213,-1.287323,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.4420657727686117,-1.231159,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1446027225408606,-0.9836402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.0385086728414006,-1.8627108,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.4062507890408696,0.3373046,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2331166084371719,0.16579448,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5537764432677957,0.80162644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5595991810735776,-1.4387631,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-2.135545998150568,-1.8019693,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.6869670386504497,0.96711457,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7109016066592698,-0.60668725,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.948942213062564,-1.8403037,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.1198377545943454,-0.44758472,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.6332938184930357,-0.8863493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-0.6712640928404133,-0.570523,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.8093764829929229,-1.8834646,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.8383801135992144,-1.7293941,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.838955575022845,-1.8317872,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.8576499726379296,-1.8054717,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.4132682376518908,0.7324028,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.8292168737250452,0.86013556,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.5102562578319478,-1.5035248,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.8224445986900615,0.78369755,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.771474280972968,-1.5563053,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.9488999739052888,-2.2195013,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.8380142378528024,-1.5376762,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.8018029423208277,0.80776954,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.9413904838772813,-2.1669574,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.3043230583546803,-1.2778096,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-2.059927684569125,-1.8683167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.8995357140811249,-1.5719265,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.8340408100591563,-1.7095354,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.434892442857787,-1.1237427,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.8926773706969133,0.9614111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.9909980922971164,-1.7925671,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.8451655219233216,-1.2510134,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.5239213403152114,-1.3166752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.535850756313501,-1.0763979,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.9481145110501927,-2.2671463,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.3810589492947072,-1.8989795,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.8388881439019429,-1.7246145,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.06501181324537017,-0.19894572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.0952885170286635,-1.8843193,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.650623128870726,-0.98130155,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.7595884826774115,0.41004065,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7613007457031563,0.6581892,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.7546919311614232,0.83351135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.0591911657948774,-1.1691017,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.3863637316118185,-1.5496985,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.0103782822520937,-1.5685812,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.6983426593011552,-1.7080983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.668147842528034,-1.4101931,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.537782906912971,-1.8616824,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.4628692546349016,-1.2373408,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.0424180404035186,-0.96676517,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9675172073243414,-1.2452161,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.734565861185602,-1.7788305,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-2.0775524121778624,-1.9215989,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.8278284991014464,-2.08786,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6358934763175522,0.6424767,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.3354644672547111,-1.1501166,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8671587699647683,-1.1097704,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0689149683390131,0.9351975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5406730073193582,-1.3880299,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.2822691221098146,-1.3030804,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.212161791147544,-1.1368157,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5128308787311715,-1.5094942,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.7312662527102265,-2.0853946,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.3453034629952776,-1.3649368,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.7990853555064543,-1.7443718,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6346421529202113,-1.2854753,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.032502537684291,0.8541932,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.9270650248688408,-1.9323719,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.3868385371268717,-1.3362074,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.7464011859355468,-0.8496984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.774053570365271,-1.4357405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-2.004761066025861,-1.842761,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.5438146227874974,-1.3014942,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.03583681200786,-1.4237082,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.9745914105250189,-1.7300537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6236692519783902,-1.5035235,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.7601330746645616,-1.1008595,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.740936912653845,-1.3015614,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.1442446324865272,-1.3608322,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.5395074445416114,0.61013854,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.5800095760056398,-1.6719944,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.9166965285781048,-1.50674,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.2058289258395103,-0.36588883,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.8778883068830758,-2.06551,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4646576209772189,-0.811893,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.3231620045312549,-1.3093343,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.3822022592352563,-1.7043699,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.5086614435653931,-1.6812418,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.8731373598893517,-2.2075841,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9660936164350876,0.7952333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7359095713975239,-0.8863912,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.7392652115178109,-1.9946322,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-2.0154642036952892,-1.1621319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.5636471227185342,-1.1365352,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.4417445891369662,-1.811233,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-2.051175868954952,-1.8659213,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8590368574016132,0.9428468,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.6946800868197597,0.3670044,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.8039763273160063,-1.4229581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8462683337693261,-1.0560018,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-0.3760503156470911,-0.087098815,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.5417653383997223,-1.4095478,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.8902941292472741,-0.9954485,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.3798508634257936,-0.64940333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5928247380796017,-1.8711271,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.3864570363957765,-0.2944586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.098890746560324,-1.7341348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6034627555830965,-1.6232991,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.1584635142721609,-1.1306914,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-2.0350467762170616,-1.7094284,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.2554883964329322,-1.0145581,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.9452098990060909,-1.8321123,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.823429382419533,-0.64814454,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.6398547787039885,-1.2744081,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.8441572812582163,-1.9194885,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.6245309834498711,-1.7501211,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.4490407219345849,-1.6633748,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2789055493491468,-1.270807,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.475546637336531,-1.1112285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.6554374325624557,-1.6849737,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.05600863623776761,0.13404445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7846948143227079,0.8654591,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.5032814937233063,-1.3768839,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.4189002414789456,-1.6487685,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.13873625482579802,0.7166334,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.9798898933329536,-2.0924687,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.2329566134225516,-2.0659912,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.3456737989423021,-0.9470826,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.2568075840611592,0.6472951,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8179332043003761,-0.7825597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6423326874155718,-0.93118536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8386148424520041,0.8545248,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.567129634178367,-1.9156175,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
-1.6155804064655257,-1.5102243,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5201845000076122,-0.23011781,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.093406206878097,-1.112632,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.7879860269936607,-1.9419199,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.6740052469481967,-2.0088978,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.785858945094152,-1.3270113,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-2.0134381544303905,-1.8049535,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.695046596931645,-1.5203458,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3502333367026529,-1.2778443,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.1733595289093366,-1.4184494,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-2.010646735272892,-2.3133051,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.8393175469375002,0.8888576,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.09838699078824407,-0.31256852,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.7076644220982486,-1.9486889,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5713191411023346,-1.8590978,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.9350489485988347,-1.940236,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-2.0199916475578825,-2.1018312,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.879236544804348,-1.3180344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.7512082170352228,-0.56123763,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.517825026708166,-1.6802053,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.9755861283000264,0.8988584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8094853948111005,-2.0403788,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.2513081609950854,-0.9846844,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.8444260679283038,0.8603953,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.2900841699449093,-1.3379722,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
-2.0802913124580367,-1.8058566,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.58606910792828,-1.4762061,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.1848454319169886,-0.8288412,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0.013104422534029344,-0.28618988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.8534017929097848,-1.8935276,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1083990659839371,-0.7953745,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.6024016747679641,-1.4995718,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265442504625461,-0.9389264,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9093240492998548,-0.95101213,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.7536364910212514,-1.669519,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.9672196155545968,-0.24244536,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6454533987771538,-1.2188637,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.902720501744242,0.9116335,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.4184308854929755,-0.85862166,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3283025504986002,-0.5895482,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7375518961306826,0.53895074,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6833398161142388,0.67730343,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7804278536971841,0.8660151,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.3630875505971245,-1.3935864,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0929004903413213,0.62478095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.8966953937595936,-2.1090846,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.9533291259279764,-1.1085771,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.1414068660030663,-0.89648336,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-2.044805707358514,-2.2470772,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.07988854383463502,0.50824106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.5609890999149978,-1.7371078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6431429276530958,-1.3852718,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.7118604134400426,-1.5705397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8309091920837332,-0.9464233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.5871553996124983,-1.5132822,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.11624904649624634,0.29022434,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.5400562992921742,-0.94837755,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.2263535856716137,-0.8421394,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4599346308218035,-1.3460662,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.6977803454115048,-1.6509221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8801804288039801,0.9193325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9275711679277596,0.96881187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8413071117018136,-1.8580194,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.6603815345422257,-0.26885703,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.7195273194413525,-1.4683223,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3177307851096322,-0.7593904,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.7055666258467697,-1.6972249,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8613570991936648,0.90164703,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.5406604002264417,-1.5109038,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.32765705298409303,0.5428499,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.1319327442172342,0.9602059,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.7592568329416861,0.63697934,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.9184051933964623,-1.8754469,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.8753237118412232,-0.68635607,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.8421693647603663,-1.3702674,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
0.8485024412153509,0.80515695,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.07068025687445018,-0.2304548,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.1096852558476715,-1.1005642,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.2344871698791038,0.06884816,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.9952524352471626,0.83808094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8079468348649621,0.73063934,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.9024141332727004,0.88475394,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.7001603237514291,-1.5036719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4775819483081154,-0.7817454,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.9482625501391595,-2.1245995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.3194904460760395,-1.4492013,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.091491176040413,-1.0647943,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.6567329253552231,1.0145233,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
-2.069929410529576,-2.1152499,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.7343337369595802,-1.6547644,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
