Y_true,Y_preed
7.878335642510001,9.335482
6.9291912337,6.598436
8.74470643995,9.597666
8.30636046852,7.8333087
7.35814345921,7.039925
6.9431036629600005,7.2867002
7.887073343380001,8.124672
3.5760213399699996,5.042771
3.68552304435,5.242054
8.08952618886,7.3266063
3.20969734908,3.909076
5.7174214156300005,5.2157125
7.414394917,6.7623625
5.10251097741,6.3571453
8.53048377899,8.1913595
4.0724839920199996,4.662636
7.684628324069999,7.7689805
5.767200154119999,6.761502
6.87438590328,5.7501626
6.85696673263,6.931167
7.47319469843,7.6768336
5.16014562499,5.8315997
8.035560534830001,8.496566
3.6145311396199995,4.506988
3.9210198599300004,3.7438426
6.57294956493,6.444458
4.0996048164,4.9361525
7.705368031160001,8.820937
7.5677567663800005,7.069679
7.04257178255,6.5386276
7.00074638923,5.2228355
7.8282680524399995,5.3495727
5.96040944413,6.467128
7.71000600546,7.342475
3.2144658954799996,1.8580909
7.79256097105,7.2402387
6.8024258478199995,7.8447957
7.68433181758,6.5902133
7.7610413963800005,4.9771414
6.358928036880001,5.629768
8.08801521847,6.804053
4.47709738746,4.342352
7.456233331539999,7.055226
4.492409266469999,5.3528905
7.270277375669999,7.277021
8.32309621766,8.417832
8.166967917889997,8.583623
7.55176548092,7.580796
6.8161446227699996,6.2203918
7.4970992211,6.8353567
6.9493913888800005,6.4890194
7.097690894239999,6.4548125
7.12363651035,6.1385307
5.95226211362,5.267684
5.03025440185,6.4638004
8.14949736761,8.198598
8.44157389641,9.596084
5.23085144651,5.0743155
7.93240222541,7.5072064
7.73832852991,8.3606415
8.39334676308,7.603593
8.367206411749999,7.290596
6.4872959735899975,4.908872
4.41627401627,4.619076
8.39537201377,7.851436
7.79036869617,6.303297
8.08586164014,7.813779
5.22130017122,5.567198
5.8521091959500025,5.7191772
7.7801580444899985,7.564739
7.47163363849,5.701094
7.82751317497,7.4817467
4.7771697604800005,6.5734506
5.951233965469999,6.548054
6.42325892873,5.293446
8.29621885988,8.005283
7.834487501960001,9.269799
7.738010687489999,7.2799206
7.639888083239999,6.8569574
4.81915282055,4.9160895
4.58930642201,4.777454
3.4082051914,3.9345121
5.040399368459999,3.1034381
8.71678685317,8.013112
8.18193742096,7.081428
7.204651442439999,5.779014
4.9717264851300005,5.4979343
8.078354946060001,7.7342286
5.76254414967,5.628883
7.98218461557,7.4545913
4.84214427466,5.328104
4.7850860515599996,5.5801387
7.8666274526399995,7.9673715
3.3679258381599997,4.8205676
8.239755366699999,8.339939
3.5506351359699995,3.3884299
6.94276492432,6.596634
4.8181366930000005,4.841711
6.22658493879,5.943351
4.685017230440001,5.95862
6.4280205727499995,6.8744397
4.639121224119998,5.567299
7.44099506258,7.564256
7.8531468862,7.6324697
5.85220409457,6.6917496
5.03224599782,5.848461
8.050358519289999,8.409117
6.33990577351,6.0508823
6.7086989517900015,8.797802
7.866775720339999,8.647831
7.21262324757,7.456121
7.727514213739999,7.6561484
7.672097322460001,7.3658485
7.71064187368,6.455013
6.256680031930001,6.521902
2.8935263565700002,3.90454
7.863414783060001,8.936604
3.0077736484799997,4.801698
4.0710572227999995,4.464516
8.14812329329,6.5666394
2.63049931341,6.117597
7.58651187772,6.944253
6.360527235369999,6.335936
4.43080498865,5.8245387
7.044337755519999,7.2855225
8.44109826851,8.628165
7.278185816789999,7.5655937
3.7303180807,4.671638
7.55492360482,8.957046
6.98457691903,7.8397856
3.89573208672,5.995783
7.297792824610001,8.186681
4.77460258648,5.820448
4.39388752464,6.1609397
3.00343864934,4.6167383
3.3374383878400002,5.610666
4.32680194161,5.14789
7.722322527539999,6.3823533
7.8330633689199995,9.229227
3.97855036611,4.9726367
7.431501773510001,9.210143
5.49461840422,6.909666
5.27600284332,5.6772847
4.17138662311,5.7462053
7.17213991842,7.4452076
3.79345719616,4.7354116
5.9610617675199995,5.987752
5.88805975048,6.311308
7.936309243089999,6.84664
7.8153142747,8.175824
3.4023377987199996,4.079671
4.3259400148800005,3.6845376
6.26739373098,8.005262
6.1512475303,5.99355
7.80996290227,5.286201
8.02788444372,7.712085
6.78913791414,6.267878
6.64186081064,6.1974864
7.187074985660001,7.521888
7.445359939299999,6.1379128
7.425706792000001,7.0311375
7.9084291693100015,7.5501623
6.0483118003100005,5.698362
4.6304635991800005,5.8011694
7.8558276004100005,7.2552505
7.434451470689999,7.1207795
7.7314609985399985,5.5343833
7.76124584878,8.018416
4.8937297014,6.13973
7.61947741827,6.4341908
7.680830033799999,7.7196126
4.1272114302,3.2215881
4.83249942212,4.5571575
6.247386869730001,6.290224
8.419575835249999,7.3493037
8.61398930254,8.737844
3.49458111405,2.939022
6.341816562919999,6.2846746
7.969911131849999,8.046622
7.684730456900001,6.637749
7.6050028902,6.9962206
7.193990154419999,6.6805444
8.26375147108,8.94147
4.12998032009,4.951232
6.69057956497,6.435232
7.3654155056,6.5445156
7.21227624247,8.788674
4.07445299745,4.8602724
4.03410239193,5.332542
4.2623490984,8.561658
5.57090267276,6.907988
7.55431123603,6.343201
5.77858881713,5.891069
5.78457481523,6.685662
7.89991433974,9.633945
7.075117069680001,7.2871685
7.30584440496,7.5747557
5.995482667309999,6.1950617
4.36032277892,5.646005
8.27042850414,8.78726
7.77496022643,8.403728
5.416042387640001,6.231183
7.85097270954,9.088876
5.24642015729,6.291961
4.1778810354,5.1624365
3.90594287352,4.200981
6.9862031486100005,8.082832
4.24665685256,4.5978084
5.632221492899999,6.067705
3.84602262021,5.3427615
4.39474913506,4.9976244
7.817359529069999,7.3028364
3.3616649551999997,4.863815
3.9078604512300004,5.251328
7.5138963163699986,8.0552435
3.89783982749,4.7299056
3.9105514179500003,5.2932506
3.89635573917,5.580506
3.709776529690002,5.200811
3.07842174176,3.7844033
5.63793013274,5.8562245
3.0265916022000003,5.1841717
6.8890491621,7.5861073
3.6450429667699997,4.7254777
8.8406339483,8.460091
3.66998357516,3.905839
3.6024540386900004,4.6346083
5.64313764411,6.419444
3.63534140421,3.7483678
7.884367599249999,8.463913
8.18957337143,8.412092
4.49147939316,5.5132647
4.801824491680001,5.84015
3.77654611796,7.0716414
3.9260756934900014,6.0795646
5.431251260469999,6.245806
7.3315397940499984,8.310906
4.75859929084,5.819806
4.53965076891,5.598519
8.01335143188,7.533571
7.47832675536,7.120396
5.54938694446,5.8348227
8.08376871884,8.706853
8.062030780139999,8.727618
4.51665827148,5.506281
7.72299317482,8.087125
6.799882106159999,6.170223
6.3032853275,6.272631
7.72084586327,8.697373
7.93851624416,8.52195
6.15781831059,6.7501283
4.63411701187,5.3488336
7.22494619488,7.364475
7.83455136465,6.53056
4.9115801895899995,5.67236
3.0895750352599998,1.8866131
7.51967156477,6.1855984
5.38682213534,6.117625
5.57329184349,4.747825
7.8357431765499985,6.4868784
8.43034626481,7.466785
7.77061276234,7.009457
7.583204630489999,7.433564
7.88816893895,8.298015
8.390103554989999,7.7395425
4.709286936040001,4.8839993
7.41031096526,6.7353625
8.24906968303,8.421035
4.25249502611,5.0518184
7.72199020024,8.006647
7.310082109330001,7.3793907
7.504173999910001,7.7917905
7.90602244499,7.466024
7.9908448860600005,8.697224
5.56754198102,6.121486
4.61967118777,4.016638
6.83171838633,8.361952
6.60558469326,7.277109
7.35699294835,5.45153
7.39637654287,7.0847135
4.52160223621,5.688197
4.35672121413,4.566877
7.85079009895,7.48615
5.41457524286,5.574787
7.860563019550001,7.061539
7.851188788089999,8.002092
5.20862339873,5.5640507
8.395503216549999,9.4848585
2.93727454185,3.4733007
4.91393783591,5.561977
6.21119939773,7.39339
7.08590773357,6.545614
8.33722849763,8.599625
7.6917411301,7.852594
4.690984081080001,5.4859
3.93428475551,4.1347895
7.11539777834,6.603282
7.235272629810001,6.773437
5.0831045889899995,5.685058
7.48964914727,6.926181
4.2499350551,4.6446495
7.73360996476,7.5676613
2.98893741967,4.861008
7.90593354543,6.7144117
7.2975166937800005,5.79029
7.60717368222,8.507397
5.6748741528499975,5.5024867
7.77393187484,7.966505
3.88642224561,3.467315
8.15811567147,8.024141
5.422006124299999,5.7631903
7.93761442136,7.3319473
7.06010553369,6.406542
7.35158646228,7.2838745
6.9290444290999975,6.3438134
3.8234746381699996,4.8386602
8.398658405019999,7.627923
5.02676879094,4.9817653
5.80060805532,6.38953
5.90487785767,5.3125324
3.8237276546300007,6.675361
4.726482295309999,4.917222
7.984614320099999,8.194722
4.64394093626,6.461049
8.75939720878,8.646742
6.38227542552,6.045692
8.37532484618,8.447523
7.714939386819999,7.147947
7.99871145005,7.8887577
3.7877545464699995,3.3610342
8.145893943619999,8.27064
3.35989400353,3.9751673
8.021430457989997,8.194642
6.3133230555400015,6.061498
5.43525424504,5.80195
8.322961069969999,8.445994
4.15427894039,5.3021097
6.302973851980001,6.185121
7.280469376439999,7.2813406
8.27399104165,8.193626
9.11466064464,7.9891543
3.9803186359400002,4.7234044
7.66853927642,7.239554
6.25699180809,6.2492247
3.7122392721199997,5.281668
3.37248893117,5.564674
4.19836886736,5.107621
4.943669915319999,4.7329664
7.36397674767,6.3260317
8.25580698841,9.081934
4.00430211088,4.489938
8.30035013322,8.441729
6.815532049,6.0137796
7.807561720580001,7.6301017
6.238844845499999,6.225465
7.1338180474,6.662654
7.222548260739999,6.567145
8.02786118625,6.8401027
7.67685541783,7.5385704
5.03657539883,5.5989094
7.87469142612,8.209655
2.6552172583099996,4.8820496
4.23432675661,4.905594
9.08234069227,8.976345
3.73344003889,6.5790553
7.63139925365,6.3493266
8.267894862230001,7.5961576
7.20513339272,8.472691
7.69510516033,5.8948135
7.838820641210001,7.30329
7.22269665896,6.8311915
2.61614379399,4.588005
7.64429519484,6.634593
4.85304126315,5.932479
7.322151988530001,6.3776016
4.01636383351,4.018399
8.320487824510003,7.974232
5.91174320814,5.2576184
6.83538528582,5.9630938
5.11097276775,5.9305105
3.6845122010000004,4.565264
7.434430353080001,6.4274025
7.4819682510300005,6.772764
5.98273422159,5.8828945
5.72300577617,6.372948
8.11014906352,8.503936
8.04579762741,8.08848
7.729061211449999,8.641579
7.81227718475,7.698175
3.6107075413699996,3.132924
4.9403909724199995,3.251066
7.1359626578999995,6.186752
7.42790893803,6.396463
7.6939339664399995,6.9646153
7.921213963039999,8.0407505
7.8159452206100015,5.505576
7.700405369289999,6.8227525
8.12322114391,6.959994
4.18208484334,4.790797
7.94178566004,8.332294
7.50764210368,7.739993
5.9991493169300005,4.687111
6.99530033897,5.748943
5.75624173235,4.5310135
7.54915620142,8.7509365
7.29878244335,6.2939396
7.156466304330001,6.005723
7.620981293119999,7.6733894
7.490814219500001,6.9105773
8.16673253209,8.467389
8.52583991758,8.489939
6.235096016259999,6.987713
7.2892304816,5.5851827
7.5976644896000005,7.2289357
3.32544898166,3.9670162
4.82156499986,4.056909
8.068673960429999,7.2751107
1.02026865235,8.592154
7.2182896771600005,6.264138
8.419782396839999,6.753158
8.91223102348,7.6404023
4.01761902404,5.2353077
8.04643175288,7.8398137
7.5267806233500005,7.002645
3.7255755354400004,4.043555
6.003254314099999,6.845559
7.997297501860001,7.0029902
7.844772711060001,7.8944955
7.59319499508,7.104138
6.09103905453,4.2426276
7.6299247700800015,5.072381
8.01852648823,7.543687
7.48131552043,7.413022
4.919143405340001,5.0945783
7.5994906151600015,6.7111025
4.23267317644,5.378265
7.8618788560000015,6.312095
6.526606370650001,6.4133015
4.52294236933,6.731847
8.11928102751,6.8676915
7.71934615156,6.9247656
8.02878078968,7.5255237
7.418903698310001,6.3314724
7.648269069289999,6.822126
8.173623855019999,7.7574573
6.979400129580001,6.839574
7.4262014348899985,6.7079525
7.806403163,6.8054543
3.45467564739,4.128591
6.630328952919999,7.7434864
8.16975708934,8.150263
7.9763229701,9.213638
5.44989886487,6.0359716
6.16390476863,5.6848536
8.54542010819,8.173868
6.375171805040001,6.16296
7.929336041980001,6.5921655
7.8067450388,7.6806755
7.639103965589999,8.4148445
3.27678218211,3.3326526
5.66462467242,5.5491414
5.824282040880001,4.772857
8.09239568798,7.6932425
3.9261801596699994,4.4688244
8.51342714217,7.8436246
3.75447179305,4.7401867
4.7397657821,6.1641307
5.409828064269999,4.9367743
8.587902202839999,8.05873
7.884194045219999,8.0028515
8.03469618571,6.575476
4.72833935534,4.633116
7.579609342749999,6.461423
6.53481679363,5.5616674
3.0136222764099996,3.4885073
7.3735452524000005,5.8854165
8.610024374330001,7.342205
4.21689965802,3.3660693
7.575055591589999,7.9019003
7.730009181489999,6.040468
4.60499799407,5.2313848
8.08468827252,8.525754
6.53642625783,6.152739
7.069391489480001,7.6457157
7.94211510171,6.806599
8.61766064713,8.243663
8.13203645242,6.9322233
5.2095335708800015,6.527167
4.42735285344,6.3776717
6.7193557233200005,5.5379367
7.97723707246,7.184436
7.62577076478,7.9349823
3.14517958921,5.082974
7.378124567269999,7.0270886
4.715148651590001,5.1380544
6.6555111054600005,5.7596865
7.394252465610001,7.3906193
7.726554450760001,7.154995
8.12647605474,8.172668
8.12687552621,7.7280493
7.52819212577,5.498915
7.76272737036,6.487881
4.63708442982,5.8214636
7.655776048989999,7.317672
7.53591026107,6.8029475
4.73186076589,5.5321965
3.7805913459199996,4.307191
6.880607273019999,8.337659
6.1251086826,6.5326624
4.063607805909999,4.2452765
4.3726333879000014,4.9890723
4.19066528703,4.7468557
5.8386323976100005,6.221533
7.78105613281,8.275744
7.4944021744,8.164892
6.74518864415,5.781933
7.67800123957,9.3382015
7.838795639439999,8.318468
4.517342468530001,5.69071
5.907709521619999,6.085745
3.1985655458399997,3.8507905
6.80747977428,5.488931
7.817551099039999,6.4174113
5.90264108431,6.4635167
6.51365256794,6.1643896
8.22884014903,9.05608
5.3555472787300005,6.2416425
4.89827471303,6.415935
4.1391216997099995,5.587625
5.67748230735,5.960905
3.87786084666,4.1848636
7.977694919,7.54541
3.9452359291400003,4.8975573
7.946694385010001,7.981948
7.78298843507,8.391777
7.230292222789999,7.0976815
7.87183072138,7.234768
8.22881258465,8.022872
5.3513825725999995,6.0678463
7.57493464254,7.2024164
8.40318945314,7.8182178
7.2375507522000015,5.1291323
4.0820763728400005,4.786367
7.12525238662,6.6314874
7.60451349847,5.936726
7.80993756521,7.6258693
6.21301047003,3.42656
6.69020737033,7.5498075
7.7892488804,7.164063
7.70264197095,6.5209317
6.6642630336,5.605141
6.60513492083,5.738386
6.07851679678,6.9616866
8.28924838042,7.513867
7.53290352262,7.6253595
8.082308775780001,8.0085945
3.7524657772900003,3.9150085
8.18819294995,7.3901243
5.54490555107,5.694962
8.079409034960001,8.053267
4.3596724481599995,4.6329174
8.392299855489997,5.540454
6.66629373786,5.678027
6.0283173029,6.079047
6.92762890918,6.638972
8.21615834212,7.7861533
5.84200376299,5.9185796
8.26450759003,8.738581
7.855886493189999,7.913448
7.21083665625,6.7480545
6.675031131440001,7.1342072
4.11327669111,4.1849203
2.90604841726,4.9187317
3.9571189287,4.4052625
8.10093247999,8.277644
8.04888324466,8.38099
5.80206405526,5.3863134
7.356031765680001,6.3182626
5.26444927073,6.3502703
3.6826820882199995,5.0287743
8.48760222071,7.9097543
8.21830312757,8.798975
7.801908313010001,5.3540792
8.49021724193,7.9111443
7.11607294503,7.0448
4.49701991937,5.2398605
3.6286289111900003,3.6612215
2.80380685876,3.8365579
7.129094286010001,6.4973254
6.075283904299999,5.906821
7.76820345119,7.9260902
7.917429059910001,7.9524946
7.90978095906,7.904814
7.6538661776199985,6.83363
6.73857388322,7.28123
4.94228972996,4.013588
7.936518520139999,7.5246215
4.64146277819,6.7168574
8.271752409480001,7.884017
6.938238377160001,5.9224076
7.50010998362,6.8985763
8.21387739463,8.6357975
7.9539422432,6.9985204
7.085286011939999,5.6796536
7.249580011760001,8.377839
8.122016222460001,8.104359
7.42108415875,7.10592
4.243156935880001,5.5724993
3.29866846445,5.238065
8.62376125893,8.216178
4.44364836239,6.204865
7.899415341139997,7.402246
3.9732774885400004,4.3383856
7.1464212600699994,7.1558995
8.066029856860004,7.979301
7.61513753775,8.085175
6.0719928792400015,5.5025024
6.1096364669000005,6.976505
8.524006477819999,8.249988
7.13242466894,6.6710777
7.42859759719,7.0493135
4.80387745366,5.239283
2.5777398221400003,4.043632
5.29988487041,6.718744
6.865560800419999,6.435517
7.556660654489999,6.67095
5.051558138440001,3.7612567
3.8963974021900003,5.0899043
4.46143788439,4.625154
8.111069316430001,7.9183917
6.8847484562100005,7.3116302
4.26542200224,4.712512
7.970065375689999,6.614793
6.78240230696,7.98999
7.9545523012300015,8.072255
6.1514929488100005,5.732306
6.4960945919199995,6.3917537
4.35627061547,5.9443254
8.5652459786,8.006961
7.450544049260001,6.4479604
6.99091719702,8.337318
6.9240720697,7.2105494
8.175487503200001,8.742436
6.87533083204,8.160889
3.68077389949,3.823687
7.624076999530001,7.684454
3.9752967910500003,5.699356
3.1601118648,3.9350176
7.7674041653899994,8.38424
4.64881507613,6.3516526
6.07843473094,5.763968
4.311586975330002,5.676268
8.282204829089999,8.283956
3.38470130738,6.336518
7.91186907582,8.840419
3.4423924728300004,5.0528045
3.8822099164599995,5.3356943
3.5228914259400006,5.952847
7.756215105239999,7.484168
4.1054513013300005,3.4617748
5.22113344131,6.2848077
7.838010355910001,6.9373136
4.52400964986,5.920017
5.11590040711,6.0554028
6.245059133300001,6.723351
5.391945806880001,5.005577
4.1529024078,5.2051616
4.26335252421,5.2231927
3.37331877194,3.9599335
4.98353092957,5.651744
5.51911188294,6.6281323
6.046164611569999,5.492568
6.94764155397,5.83733
7.183113913710001,8.228676
8.16761747495,9.229735
8.09594665122,8.4127445
5.5419242228100005,5.4982986
6.96954112651,8.209543
4.57882227747,4.955858
7.988748921289999,8.849433
5.76095203636,5.2463264
5.08695115901,4.4457226
2.92746840981,5.2706137
7.92947127635,7.30294
6.4781009995500005,6.233789
7.97039625131,7.830546
7.48554123536,7.9139194
6.532043891819999,6.477264
8.161231342239999,8.628377
7.452962072639999,7.506379
7.414574414830001,7.708906
7.64150291373,7.2421155
4.93792015801,6.6749034
3.2442078786299997,3.4005876
7.7966153564499985,7.7554965
7.242948781439999,6.8221703
6.025736641749999,6.10612
3.1993131445999996,4.091521
7.7524416982,9.036576
6.3105695966,6.9996457
7.90490920577,7.689724
4.8422666437,5.254599
4.09996197228,4.6311245
8.14195372137,8.971802
7.13967706548,7.54804
3.1672748283099996,2.3359401
7.86150472361,8.819585
6.09378558434,5.934236
5.46726433719,5.7307634
5.12770167251,6.0947
7.4072847816100005,7.763865
4.0727850314300005,5.790232
6.60810094133,5.380682
7.19293336605,6.44933
8.08798651621,7.2849693
3.87622974491,4.4227886
6.79833959712,6.9514894
6.70190788525,6.434122
7.469261947839999,6.7503595
4.96766025203,5.685462
4.08190190726,4.72815
5.3973927585500014,5.538217
8.245033010110001,7.528519
4.01544080139,6.220699
6.49858490984,5.744905
7.29330513913,7.0726943
7.82540021864,8.373822
7.729430709660001,7.668327
7.347517301719999,6.7465677
5.994829473969999,6.458112
6.93689304031,5.8148108
4.07697345584,5.0574937
4.6713041261,5.936971
7.87324137602,6.4109135
3.4642793867300004,4.73527
4.33702948827,3.7105787
8.261153021819997,8.176009
8.20981991969,8.59679
7.8153413487300005,5.44906
4.13933065146,4.244802
3.36381430375,3.8736238
6.5402485526800005,7.0282917
8.54979068832,7.8139052
7.4752877606300006,6.6456523
8.23653855781,8.415183
4.425169604690001,4.260293
7.20050627329,8.095212
4.5326462660199995,5.223526
7.51790497383,6.955491
7.79017253597,6.351246
7.26862785383,6.8625207
7.4638764575,6.9064164
7.72021770094,8.21768
8.20112287858,8.1835575
7.448237300569999,7.071028
5.46525838209,5.802021
7.77012206526,6.5068555
7.69248423798,8.3534355
7.182158279039999,6.386686
7.31854183358,8.057612
7.5563160111800025,7.4745107
5.6843730469,5.422602
5.87287604461,6.192202
6.658340444739999,6.093833
7.8899758999300005,7.7076564
4.7402485499099996,5.5162005
7.115977694910001,8.041119
8.37020268824,8.066687
7.98357963031,7.237036
6.44033591274,6.1742024
7.17003264142,6.9522533
7.54289262952,6.6397357
3.81850736422,4.775747
3.2398898223400003,4.2617564
3.5025827552099997,3.9868627
7.35580161969,6.231979
7.1095668083,6.8716903
7.74270315178,7.8002586
7.467356006849999,7.8025255
3.3029923093700004,4.363937
7.12579199396,8.596701
4.95537351261,4.952047
8.25099624337,8.395501
6.3922106241,7.7587376
5.14860526772,6.736329
8.08898338531,7.763618
7.57720590281,7.703509
7.57062173197,7.2377243
4.39739226402,5.46202
3.34352215109,3.8509872
4.13940081019,5.795302
4.1321091014199975,5.0049124
4.026938275,6.7993255
6.747884866900001,7.26765
4.42081168414,5.249989
7.937681665,7.8875976
3.01986322366,5.008053
7.779026908110001,8.3150425
7.051809313039999,7.2748194
7.78976156342,7.5046325
7.5499523149800005,7.2541127
7.65050741532,8.041098
3.7221668283800007,4.0945272
6.56992405064,6.549426
5.64249434161,6.5821977
4.76904665616,5.2870617
3.5282598163,4.210717
7.649774735619999,6.5931873
7.840708310780001,8.061758
4.91692031145,5.40748
6.463374506519999,6.323262
3.19577868544,3.9669719
4.979730141369999,5.708203
7.79044032763,6.4999404
8.1685847965,7.574796
6.52453788965,7.146808
8.15629542867,8.296497
7.91025631247,7.1303596
7.3683191101100025,8.005424
3.97927103105,4.7687616
8.14610907266,9.446629
5.90165338916,5.5860014
3.8298597252599995,4.321897
4.06321127768,5.0057554
5.252118545259999,7.8201637
7.037849821849999,7.116874
4.54312992234,4.5018477
8.6799773554,8.851009
3.63137360414,5.004274
6.4648830839,6.18274
8.079895981760002,8.096424
3.55270226111,3.6699479
5.765731575319999,5.9970183
4.1912087410300005,5.7405214
4.02040860401,5.718256
7.16224027646,6.721022
8.47198810353,8.4822445
7.455454486819999,7.8901067
7.02314360161,6.411084
7.157937958110001,6.571687
5.493786688769998,5.375281
7.372748968119999,6.2979403
6.01664119536,4.7839704
7.852946252839999,8.474423
7.70151001256,8.703707
8.16495777125,8.019342
3.79554346949,4.586316
6.1145900630900005,7.474158
3.8628101746,5.891583
7.11707281079,6.292584
8.08238984026,7.4476557
4.7974813694,6.3012424
8.28902981372,8.01666
3.2535682269599997,3.704504
3.6884417252199997,4.255566
8.49543640382,9.099539
4.5959312170599995,6.152624
8.26854378909,7.324766
8.52168492519,7.8696313
7.4910290584500006,8.238328
6.92136273264,6.391164
5.5253948276900005,6.531292
8.57617585602,7.850284
4.4846851532,5.849958
7.2546986778600004,6.513086
3.64241963372,3.373822
4.31143208768,5.7576513
6.31352908319,7.896149
2.98569572618,3.7064915
4.80187744647,5.296366
6.8598320357599984,7.4680433
6.623570441930001,5.6775565
7.26218249578,6.3798556
7.62487057204,8.929996
7.081845953949999,5.2292085
8.14735512033,7.084315
